method,description,train_time,predict_time,true_positive,true_negative,false_positive,false_negative,sensitivity,specificity,precision,accuracy,error,f1,my_score1,my_score2,my_score3,confusion_matrix,confusion_matrix_percentage,roc_curve
NonLinearSVM,Non Linear Support Vector Classification,614.7139155864716,970.6445569992065,318,343,32,57,0.848,0.9146666666666666,0.9085714285714286,0.8813333333333333,0.1186666666666667,0.8772413793103447,1.636574461725798,0.0014270725894880828,0.0009037720069459596,"<a href=""./images/NonLinearSVM_confusion_matrix_85b3d36c-6f5b-11ec-9d48-f0421cdfcb2c.png""><img src=""./images/NonLinearSVM_confusion_matrix_85b3d36c-6f5b-11ec-9d48-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/NonLinearSVM_confusion_matrix_percentage_85df6f9c-6f5b-11ec-b5a0-f0421cdfcb2c.png""><img src=""./images/NonLinearSVM_confusion_matrix_percentage_85df6f9c-6f5b-11ec-b5a0-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/NonLinearSVM_roc_85854182-6f5b-11ec-93dc-f0421cdfcb2c.png""><img src=""./images/NonLinearSVM_roc_85854182-6f5b-11ec-93dc-f0421cdfcb2c.png"" width=200 height=200 /></a>"
GradientBoostingClassifier,An GradientBoost classifier,4519.767683506012,0.7638826370239258,316,340,35,59,0.8426666666666667,0.9066666666666666,0.9002849002849003,0.8746666666666667,0.1253333333333333,0.8705234159779615,1.585562538443003,0.00019260357543480886,1.1396036168193406,"<a href=""./images/GradientBoostingClassifier_confusion_matrix_06e3cdae-6f6a-11ec-9609-f0421cdfcb2c.png""><img src=""./images/GradientBoostingClassifier_confusion_matrix_06e3cdae-6f6a-11ec-9609-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/GradientBoostingClassifier_confusion_matrix_percentage_070e49c8-6f6a-11ec-84e6-f0421cdfcb2c.png""><img src=""./images/GradientBoostingClassifier_confusion_matrix_percentage_070e49c8-6f6a-11ec-84e6-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/GradientBoostingClassifier_roc_06b65748-6f6a-11ec-8253-f0421cdfcb2c.png""><img src=""./images/GradientBoostingClassifier_roc_06b65748-6f6a-11ec-8253-f0421cdfcb2c.png"" width=200 height=200 /></a>"
KNeighborsClassifier,Classifier implementing the k-nearest neighbors vote,0.19322848320007324,7.258964776992798,328,322,53,47,0.8746666666666667,0.8586666666666667,0.8608923884514436,0.8666666666666667,0.1333333333333333,0.8677248677248677,1.5299516727075786,4.490667490394805,0.11953837694255127,"<a href=""./images/KNeighborsClassifier_confusion_matrix_2f1d2794-6f53-11ec-8e51-f0421cdfcb2c.png""><img src=""./images/KNeighborsClassifier_confusion_matrix_2f1d2794-6f53-11ec-8e51-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/KNeighborsClassifier_confusion_matrix_percentage_2f47f1be-6f53-11ec-950b-f0421cdfcb2c.png""><img src=""./images/KNeighborsClassifier_confusion_matrix_percentage_2f47f1be-6f53-11ec-950b-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/KNeighborsClassifier_roc_2eef8ce2-6f53-11ec-a847-f0421cdfcb2c.png""><img src=""./images/KNeighborsClassifier_roc_2eef8ce2-6f53-11ec-a847-f0421cdfcb2c.png"" width=200 height=200 /></a>"
LinearSVM,Linear Support Vector Classification,1004.2265684604645,0.8926780223846436,315,329,46,60,0.84,0.8773333333333333,0.8725761772853186,0.8586666666666667,0.1413333333333333,0.8559782608695652,1.4803939179746355,0.0008523756368862335,0.9588880194260402,"<a href=""./images/LinearSVM_confusion_matrix_89831a9e-6f55-11ec-823f-f0421cdfcb2c.png""><img src=""./images/LinearSVM_confusion_matrix_89831a9e-6f55-11ec-823f-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/LinearSVM_confusion_matrix_percentage_89ad2934-6f55-11ec-9182-f0421cdfcb2c.png""><img src=""./images/LinearSVM_confusion_matrix_percentage_89ad2934-6f55-11ec-9182-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/LinearSVM_roc_8954eb28-6f55-11ec-9784-f0421cdfcb2c.png""><img src=""./images/LinearSVM_roc_8954eb28-6f55-11ec-9784-f0421cdfcb2c.png"" width=200 height=200 /></a>"
AdaBoostClassifier,An AdaBoost classifier,1662.975028514862,17.00980544090271,310,328,47,65,0.8266666666666667,0.8746666666666667,0.8683473389355743,0.8506666666666667,0.14933333333333332,0.8469945355191256,1.4351748587959774,0.0005093248671782783,0.04979448697763445,"<a href=""./images/AdaBoostClassifier_confusion_matrix_7cb3bfee-6f5f-11ec-ad51-f0421cdfcb2c.png""><img src=""./images/AdaBoostClassifier_confusion_matrix_7cb3bfee-6f5f-11ec-ad51-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/AdaBoostClassifier_confusion_matrix_percentage_7ce08a76-6f5f-11ec-8073-f0421cdfcb2c.png""><img src=""./images/AdaBoostClassifier_confusion_matrix_percentage_7ce08a76-6f5f-11ec-8073-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/AdaBoostClassifier_roc_7c863c00-6f5f-11ec-b9fb-f0421cdfcb2c.png""><img src=""./images/AdaBoostClassifier_roc_7c863c00-6f5f-11ec-b9fb-f0421cdfcb2c.png"" width=200 height=200 /></a>"
DiscreteNBC,DiscreteNBC,1389.3218791484833,763.4870181083679,283,319,56,92,0.7546666666666667,0.8506666666666667,0.8348082595870207,0.8026666666666666,0.19733333333333336,0.792717086834734,1.2273961261328257,0.000570578422993375,0.001038284958398883,"<a href=""./images/DiscreteNBC_confusion_matrix_00bcab88-6f42-11ec-81a3-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_00bcab88-6f42-11ec-81a3-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_confusion_matrix_percentage_00e6a7c8-6f42-11ec-abba-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_confusion_matrix_percentage_00e6a7c8-6f42-11ec-abba-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/DiscreteNBC_roc_008a8110-6f42-11ec-9594-f0421cdfcb2c.png""><img src=""./images/DiscreteNBC_roc_008a8110-6f42-11ec-9594-f0421cdfcb2c.png"" width=200 height=200 /></a>"
MultinomialNBC,Naive Bayes classifier for multinomial models,13.2119619846344,0.6147141456604004,288,298,77,87,0.768,0.7946666666666666,0.7890410958904109,0.7813333333333333,0.21866666666666668,0.7783783783783783,1.1598103719489619,0.0589146698487051,1.266244455042026,"<a href=""./images/MultinomialNBC_confusion_matrix_2365b314-6f53-11ec-8c13-f0421cdfcb2c.png""><img src=""./images/MultinomialNBC_confusion_matrix_2365b314-6f53-11ec-8c13-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/MultinomialNBC_confusion_matrix_percentage_238f8e3a-6f53-11ec-ac3c-f0421cdfcb2c.png""><img src=""./images/MultinomialNBC_confusion_matrix_percentage_238f8e3a-6f53-11ec-ac3c-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/MultinomialNBC_roc_2336ce06-6f53-11ec-a1dc-f0421cdfcb2c.png""><img src=""./images/MultinomialNBC_roc_2336ce06-6f53-11ec-a1dc-f0421cdfcb2c.png"" width=200 height=200 /></a>"
ComplementNBC,The Complement Naive Bayes classifier described in Rennie et al,13.174975395202637,0.6096177101135254,288,298,77,87,0.768,0.7946666666666666,0.7890410958904109,0.7813333333333333,0.21866666666666668,0.7783783783783783,1.1598103719489619,0.059080063152285416,1.2768303240951213,"<a href=""./images/ComplementNBC_confusion_matrix_099c09ee-6f53-11ec-865e-f0421cdfcb2c.png""><img src=""./images/ComplementNBC_confusion_matrix_099c09ee-6f53-11ec-865e-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/ComplementNBC_confusion_matrix_percentage_09c5bbdc-6f53-11ec-b87f-f0421cdfcb2c.png""><img src=""./images/ComplementNBC_confusion_matrix_percentage_09c5bbdc-6f53-11ec-b87f-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/ComplementNBC_roc_096dc4f0-6f53-11ec-b563-f0421cdfcb2c.png""><img src=""./images/ComplementNBC_roc_096dc4f0-6f53-11ec-b563-f0421cdfcb2c.png"" width=200 height=200 /></a>"
GaussianNBC,Gaussian Naive Bayes (GaussianNB),10.179087400436401,4.560343503952026,274,297,78,101,0.7306666666666667,0.792,0.7784090909090909,0.7613333333333333,0.2386666666666667,0.7537826685006878,1.1021266567490742,0.07405208726947086,0.1652907654538423,"<a href=""./images/GaussianNBC_confusion_matrix_17eca208-6f53-11ec-947d-f0421cdfcb2c.png""><img src=""./images/GaussianNBC_confusion_matrix_17eca208-6f53-11ec-947d-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/GaussianNBC_confusion_matrix_percentage_182c0206-6f53-11ec-8e6c-f0421cdfcb2c.png""><img src=""./images/GaussianNBC_confusion_matrix_percentage_182c0206-6f53-11ec-8e6c-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/GaussianNBC_roc_17be647e-6f53-11ec-ba88-f0421cdfcb2c.png""><img src=""./images/GaussianNBC_roc_17be647e-6f53-11ec-ba88-f0421cdfcb2c.png"" width=200 height=200 /></a>"
BernoulliNBC,Naive Bayes classifier for multivariate Bernoulli models,14.719764232635498,1.3963100910186768,307,210,165,68,0.8186666666666667,0.56,0.6504237288135594,0.6893333333333334,0.31066666666666665,0.7249114521841795,0.9561865109906131,0.04924749070212437,0.5191622239550823,"<a href=""./images/BernoulliNBC_confusion_matrix_fe457de8-6f52-11ec-93aa-f0421cdfcb2c.png""><img src=""./images/BernoulliNBC_confusion_matrix_fe457de8-6f52-11ec-93aa-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/BernoulliNBC_confusion_matrix_percentage_fe6f1ee4-6f52-11ec-a1ee-f0421cdfcb2c.png""><img src=""./images/BernoulliNBC_confusion_matrix_percentage_fe6f1ee4-6f52-11ec-a1ee-f0421cdfcb2c.png"" width=200 height=200 /></a>","<a href=""./images/BernoulliNBC_roc_fe17f0da-6f52-11ec-9508-f0421cdfcb2c.png""><img src=""./images/BernoulliNBC_roc_fe17f0da-6f52-11ec-9508-f0421cdfcb2c.png"" width=200 height=200 /></a>"
